3,4
produkt,bezeichnung
gesamt,brgerschaftskanzlei
gesamt,brgerschaftskanzlei
gesamt,brgerschaftskanzlei
p200 01 01,gremienbetreuung
p200 01 01,gremienbetreuung
p200 01 01,gremienbetreuung
p200 01 02,eingaben
p200 01 02,eingaben
p200 01 02,eingaben
p200 01 03,parlamentsdokumentation
p200 01 03,parlamentsdokumentation
p200 01 03,parlamentsdokumentation
p200 01 04,ffentlichkeitsarbeit und protokoll
p200 01 04,ffentlichkeitsarbeit und protokoll
p200 01 04,ffentlichkeitsarbeit und protokoll
p200 01 05,administration afp
p200 01 05,administration afp
p200 01 05,administration afp
p200 01 99,parlamentarischer untersuchungsausschuss
p200 01 99,parlamentarischer untersuchungsausschuss
p200 01 99,parlamentarischer untersuchungsausschuss
gesamt,zahlungen n hmbabgg fraktg u partg
gesamt,zahlungen n hmbabgg fraktg u partg
gesamt,zahlungen n hmbabgg fraktg u partg
p200 02 01,angelegenheiten der abgeordneten
p200 02 01,angelegenheiten der abgeordneten
p200 02 01,angelegenheiten der abgeordneten
gesamt,brgerschaftskanzlei
gesamt,brgerschaftskanzlei
gesamt,brgerschaftskanzlei
p200 03 01,gremienbetreuung
p200 03 01,gremienbetreuung
p200 03 01,gremienbetreuung
p200 03 02,eingaben
p200 03 02,eingaben
p200 03 03,parlamentsdokumentation
p200 03 03,parlamentsdokumentation
p200 03 04,ffentlichkeitsarbeit und protokoll
p200 03 04,ffentlichkeitsarbeit und protokoll
p200 03 05,administration afp
p200 03 05,administration afp
p200 03 06,zahlungen die abgeordneten
p200 03 06,zahlungen die abgeordneten
gesamt,brgerschaft
gesamt,brgerschaft
gesamt,brgerschaft
gesamt,verfassungsgericht
gesamt,verfassungsgericht
gesamt,verfassungsgericht
p201 01 01,verfassungsgericht
p201 01 01,verfassungsgericht
p201 01 01,verfassungsgericht
gesamt,verfassungsgericht
gesamt,verfassungsgericht
gesamt,verfassungsgericht
gesamt,rechnungshof
gesamt,rechnungshof
gesamt,rechnungshof
p202 01 01,prfungen
p202 01 01,prfungen
p202 01 01,prfungen
gesamt,rechnungshof
gesamt,rechnungshof
gesamt,rechnungshof
gesamt,datenschutz und informationsfreiheit
gesamt,datenschutz und informationsfreiheit
gesamt,datenschutz und informationsfreiheit
p294 01 01,hmbbfdi datenschutz behrden
p294 01 01,hmbbfdi datenschutz behrden
p294 01 01,hmbbfdi datenschutz behrden
gesamt,datenschutz und informationsfreiheit
gesamt,datenschutz und informationsfreiheit
gesamt,datenschutz und informationsfreiheit
gesamt,senatskanzlei
gesamt,senatskanzlei
gesamt,senatskanzlei
p203 01 01,planung und koordinierung
p203 01 01,planung und koordinierung
p203 01 01,planung und koordinierung
p203 01 02,religionsgemeinschaften
p203 01 02,religionsgemeinschaften
p203 01 02,religionsgemeinschaften
p203 01 03,int zusammenar eu ang protokoll
p203 01 03,int zusammenar eu ang protokoll
p203 01 03,int zusammenar eu ang protokoll
p203 01 04,ffentlichkeitsarbeit des senats
p203 01 04,ffentlichkeitsarbeit des senats
p203 01 04,ffentlichkeitsarbeit des senats
p203 01 05,medienwirtschaft medienrecht
p203 01 05,medienwirtschaft medienrecht
p203 01 05,medienwirtschaft medienrecht
p203 01 06,brgerbro leitungsassistenz
p203 01 06,brgerbro leitungsassistenz
p203 01 06,brgerbro leitungsassistenz
p203 01 07,vertretung hamburgs beim bund
p203 01 07,vertretung hamburgs beim bund
p203 01 07,vertretung hamburgs beim bund
p203 01 08,zentrale kosten senatoren
p203 01 08,zentrale kosten senatoren
p203 01 08,zentrale kosten senatoren
gesamt,landesbetrieb rathaus service
gesamt,landesbetrieb rathaus service
gesamt,landesbetrieb rathaus service
p203 02 01,zuschsse abl rathausservice
p203 02 01,zuschsse abl rathausservice
p203 02 01,zuschsse abl rathausservice
gesamt,spiele fr deutschl
gesamt,spiele fr deutschl
p203 03 01,bewerbung um olymp und paralymp spiele
p203 03 01,bewerbung um olymp und paralymp spiele
gesamt,senatskanzlei
gesamt,senatskanzlei
gesamt,senatskanzlei
gesamt,personalamt
gesamt,personalamt
gesamt,personalamt
p204 01 01,dienst und tarifrecht
p204 01 01,dienst und tarifrecht
p204 01 01,dienst und tarifrecht
p204 01 02,personalmanagement
p204 01 02,personalmanagement
p204 01 02,personalmanagement
p204 01 03,medizinische gutachten
p204 01 03,medizinische gutachten
p204 01 03,medizinische gutachten
gesamt,zpd
gesamt,zpd
p204 02 01,transferleistungen inkl afa zpd
p204 02 01,transferleistungen inkl afa zpd
gesamt,zaf amd
gesamt,zaf amd
p204 03 01,transferleistungen inkl afa zaf amd
p204 03 01,transferleistungen inkl afa zaf amd
gesamt,zentraleprogramme
gesamt,zentraleprogramme
p204 04 01,zentrale programme
p204 04 01,zentrale programme
gesamt,personalamt
gesamt,personalamt
gesamt,personalamt
gesamt,zentraler ansatz senatsmter
gesamt,zentraler ansatz senatsmter
p285 01 01,zentraler ansatz anteil senatskanzlei
p285 01 01,zentraler ansatz anteil senatskanzlei
gesamt,steuerung und service senatsmter
gesamt,steuerung und service senatsmter
gesamt,steuerung und service d1
gesamt,steuerung und service d1
gesamt,steuerung und service d1
p205 01 01,op is1 bvg leitungsuntersttzung
p205 01 01,op is1 bvg leitungsuntersttzung
p205 01 01,op is1 bvg leitungsuntersttzung
p205 01 02,recht
p205 01 02,recht
p205 01 02,recht
p205 01 03,interner service
p205 01 03,interner service
p205 01 03,interner service
p205 01 04,personal
p205 01 04,personal
p205 01 04,personal
p205 01 05,ressourcensteuerung und organisation
p205 01 05,ressourcensteuerung und organisation
p205 01 05,ressourcensteuerung und organisation
p205 01 06,wahlen volks und brgerbegehren
p205 01 06,wahlen volks und brgerbegehren
p205 01 06,wahlen volks und brgerbegehren
p205 01 07,zf steuerung und service
p205 01 07,zf steuerung und service
p205 01 07,zf steuerung und service
p205 01 09,op katastrophenschutz
p205 01 09,op katastrophenschutz
gesamt,zentraler ansatz bezirksamt
gesamt,zentraler ansatz bezirksamt
p205 02 01,op zentraler ansatz bezirksamt
p205 02 01,op zentraler ansatz bezirksamt
gesamt,zentraler ansatz bezirksversammlung
gesamt,zentraler ansatz bezirksversammlung
p205 03 01,zentraler ansatz bezirksversammlung
p205 03 01,zentraler ansatz bezirksversammlung
gesamt,steuerung und service ba m
gesamt,steuerung und service ba m
gesamt,steuerung und service ba m
gesamt,einwohner und personenstandswesen ea st
gesamt,einwohner und personenstandswesen ea st
gesamt,einwohner und personenstandswesen ea st
p206 01 01,einwohnerdaten
p206 01 01,einwohnerdaten
p206 01 01,einwohnerdaten
p206 01 02,auslnderangelegenheiten
p206 01 02,auslnderangelegenheiten
p206 01 02,auslnderangelegenheiten
p206 01 03,personenstandswesen
p206 01 03,personenstandswesen
p206 01 03,personenstandswesen
p206 01 05,hamburg welcome center m
p206 01 05,hamburg welcome center m
p206 01 05,hamburg welcome center m
gesamt,brgerservice
gesamt,brgerservice
gesamt,brgerservice
gesamt,soziale hilfen gs
gesamt,soziale hilfen gs
gesamt,soziale hilfen gs
p207 01 01,leistungen nach sgb xii und asylblg
p207 01 01,leistungen nach sgb xii und asylblg
p207 01 01,leistungen nach sgb xii und asylblg
p207 01 02,seniorenberatung und pflege
p207 01 02,seniorenberatung und pflege
p207 01 02,seniorenberatung und pflege
p207 01 03,op kindertagesbetreuung
p207 01 03,op kindertagesbetreuung
p207 01 03,op kindertagesbetreuung
p207 01 04,beratg vermittlg b wohnungsnotflle
p207 01 04,beratg vermittlg b wohnungsnotflle
p207 01 05,versorg m ff gefrdertem wohnraum
p207 01 05,versorg m ff gefrdertem wohnraum
p207 01 05,versorg m ff gefrdertem wohnraum
p207 01 06,wohngeld
p207 01 06,wohngeld
p207 01 06,wohngeld
p207 01 07,unterhaltsvorschuss
p207 01 07,unterhaltsvorschuss
p207 01 07,unterhaltsvorschuss
p207 01 08,elterngeld
p207 01 08,elterngeld
p207 01 09,hilfen f wohnungslose o bz bezug m
p207 01 09,hilfen f wohnungslose o bz bezug m
p207 01 10,bafg m
p207 01 10,bafg m
p207 01 10,bafg m
gesamt,sozialraummanagement sr
gesamt,sozialraummanagement sr
gesamt,sozialraummanagement sr
p207 02 01,sozialraumplanung stadtteilentwickl
p207 02 01,sozialraumplanung stadtteilentwickl
p207 02 01,sozialraumplanung stadtteilentwickl
p207 02 02,op stadtteilkult brgerh freizeiteinr
p207 02 02,op stadtteilkult brgerh freizeiteinr
p207 02 02,op stadtteilkult brgerh freizeiteinr
p207 02 03,sport
p207 02 03,sport
p207 02 03,sport
gesamt,jugend familienhilfe ja
gesamt,jugend familienhilfe ja
gesamt,jugend familienhilfe ja
p207 03 01,frderung erziehung der familie
p207 03 01,frderung erziehung der familie
p207 03 01,frderung erziehung der familie
p207 03 02,bas hilfe fr junge vollj u eh
