2,1
hj1956,hj1956
sk6039 m24,sk6039 m24
hj3382,hj3382
sp2 0011,sp2 0011
gr111,gr111
isolate,patient
87,87
1785,1785
te10180pr,te10180
si3266 02,db_si3266 02
02 1354kp,1354kp
s2259,s2259
01aohdp112,hdp112
09aohdp145,09aohdp145
mr007,mr007
cas_108_1_7868,cas_108_1_7868
prrt_1802,1802
prrt_4103,prrt_4103
02uz723,02uz723
01ngpl490,01ngpl490
c411s,c411s
tw3452a,tw3452a
cp 001 2052,23
cr 20,cr 20
403,403 123871s
335346r,335346r
a65,mc_ay611697
irl05105,irl05105
gh_243,gh_243
1194,1194
bko 1037,bko 1037
114hald,114hald
cd0062,628
knh1209,knh1209
r031,r031
13049,13049
ic3589,el ic3589
se710,se710
138904n,138904n
esh403,esh_pat35
07 157001,k22917w3
ru_915_1035,ru_915_1035
circb 11689,circb 11689
cm113,cm113
ehr 01921,ehr 01921
rw_22180,22180
11_w0,dmg11
pt195,pt195
22816pr289,22816
cp076301530,cp076301530
00cnln14,ln14
rs09000852,rs09000852
zzp628,p628
97tz03,97tz03
holghc17,ahhc17
ah_b5686,ah_b5686
01_25980,25980
lp581187,lp581187
sp43 258702,sp43 258702
ug275,ug275
298,298
2 00 0590,2 00 0590
tc024604,ok_tc024604
se_15,se_15
14496,14496
r74184,r74184
ktl077,ktl077
nk 18,nk 18
00cm3454,kf_pat33
cy012,cy012
tchad 40,40
g3 afmc1,g3
ml1990,ml1990
1044_d177,ps1044
15020 09,15020 09
00se19902,mi_pat9
jf_063,jf_063
ps119,ps119
cam32pl,cam32
ddi579,ddi579
s28pol,s28pol
23 cp001745,4
3058001,3058001
13020,13020d_p1
ntcps719,ntcps719
arv81,arv81
134914,134914
97cm 640,mp640
22pol,22pol
uk1622,uk1622
tbk030,tbk030
02kr_pr05,psw_pat35
le6,le 6
bf15,bf15
b1152,b1152
j0747 0,j0747
456h,456h
529402,529402
04mos,04mos
sjklm012,sj_pat3
cnln13,cnln13
kecgp027,kecgp027
jcr070_0,jcr070_0
be11,be11
be38,be38
cm04_093,cm04_093
8a 1427 23,8a 1427 23
rcc_tdr_483488,rcc_tdr_483488
d607_c1,d607
tr185,tr185
mh 018,mh 018
mt x501,mt x501
ru_915_1039,915_1039
ttddp10,ttddp10
kecst_007,kecst_007
350052 r,10
347,1127
bl97004,bl97004
245005610,pt2162
lvmp640,lvmp640
av_m4415n,av_m4415n
02 kist061,nv_kist061
97 ktb13,ktb13
02bu.u1808,u1808
f56326,f56326
pw_ug4399,pw_ug4399
m23,ny_m23
2010693452,2010693452
ken 58t,ken 58t
sp49 258702,sp49 258702
cm1672,cm1672
03gemz038,mz_03gemz038
99ng922,99ng922
00cm1423,zp_pat3
05cn_037,d0037
7207989,59
le5,le 5
le4,le 4
le18,le 18
lv1,lv1
lv15hald,lv15hald
se503,se503
se440,se440
pw_ug460a,pw_ug460
m49,ny_m49
m70,ny_m70
knh1199,knh1199
knh1135,knh1135
knh1088,knh1088
ker2012,ker2012
ker2009,ker2009
ah_714,ah_714
ah_9041,ah_9041
ttddp52,ttddp52
ttdpci112,ttdpci112
esh445,esh_pat141
esh737,esh_pat148
esh162,esh_pat156
02cm7625,kf_pat102
ddj360,ddj360
bf145,bf145
bf398,bf398
bf565,bf565
bf837,bf837
sjklm031,sj_pat7
sjklm017,sj_pat10
sjklm046,sj_pat40
03uz043,03uz043
03uz044,03uz044
a24,mc_ay611711
00_2764 00,2764 00
tc023504,ok_tc023504
tc021904,ok_tc021904
tc021404,ok_tc021404
tk5001,tk5001
60210,pl36354
80399,pl45175
93684,pl50270
m38414,m38414
f83733,f83733
f99921,f99921
si53 05,db_si53 05
jf_071,jf_071
jf_076,jf_076
jf_081,jf_081
arv60,arv60
av_m5348n,av_m5348n
02 ktb002,nv_ktb002
02 ktb038,nv_ktb038
03 9456km,9456km
04 0567nr,0567nr
p0054 020305,p0054
mba1025 180805,a1025
mbar017 030505,ar017
440,440 126149o
503,503 127844l
737,737 140207h
1309,1309
rw_24270,24270
01cnln15,ln15
00cnln13,ln13
lp559351,lp559351
lp535476,lp535476
lp538577,lp538577
lp62,lp62
lp73,lp73
607550,607550
535476,535476
02bu.u3121,u3121
02bu.u0706,u0706
02bu.u1617,u1617
361358a,361358a
363290d,363290d
415189 b,415189 b
gh_244,gh_244
bko 1047,bko 1047
sgo 86,sgo 86
sp1b 118006,sp1b 118006
438,438
ml2014,ml2014
tbk032,tbk032
tbk053,tbk053
tbk067,tbk067
tms025,tms025
tms123,tms123
tms319,tms319
av_0108,av_0108
av_0014,av_0014
hu_0017,hu_0017
sk_0302,sk_0302
res605pr,res605
res636pr,res636
3035haldpr,3035
01aohdp72,hdp72
01aohdp73,hdp73
01aohdp74,hdp74
01aohdp78,hdp78
01aolfa17,lfa17
01aolfa19,lfa19
01aosns35,sns35
01aosns39,sns39
01aohm185,hm185
01aohm191,hm191
08 101507,h45372w3
08 101577,h37890r9
zzp671,p671
zzq675,q675
zzq946,q946
zzq955,q955
zzr475,r475
cy015,cy015
cy111,cy111
cy112,cy112
tchad 60,60
tr257,tr257
ru_d9,d9
ru_sp_b_033,sp_b_033
ru_sp_b_042,sp_b_042
385680043,pt2142
737672800,pt2098
930282707,pt2059
1489954621,pt1967
1724347298,pt1927
1815734192,pt1919
4864954378,pt1399
4961679171,pt1384
5766520121,pt1239
6162713890,pt1170
6333422541,pt1138
6564519905,pt1106
6917686528,pt1055
7475263107,pt961
7736308036,pt920
8052280020,pt849
8320760104,pt810
9287098262,pt618
9488058847,pt583
9510400631,pt575
cfaddk8srw,pt449
s2282,s2282
cd2084,645
cd3373,646
cd4078,683
62 baw1,10
24 cp001383,21
14188,14188d_p1
14275,14275d_p1
15545,15545d_p1
15712,15712d_p1
16712,16712d_p1
2986,dt2986_05_p1
3282,dt3282_05_p1
3513,dt3513_05_p1
20mos,20mos
24mosr,24mosr
26mosr,26mosr
33mosr,33mosr
439552 j,439552 j
321541 d,321541 d
332768 d,332768 d
341279 h,341279 h
348365 l,348365 l
2010693464,2010693464
2010693468,2010693468
hj1867,hj1867
sk2003 pi,sk2003 pi
sk4069 pi,sk4069 pi
cp 001 399,30
cp 001 234,118
cp 001 227,133
cr 26,cr 26
cr 27,cr 27
10375,10375
14432,14432
cp076301545,cp076301545
cp076301560,cp076301560
cp076301569,cp076301569
cp076301579,cp076301579
cp076301590,cp076301590
cp076301592,cp076301592
cp076301595,cp076301595
cp076301616,cp076301616
cp076301622,cp076301622
cp076301625,cp076301625
cp076301666,cp076301666
cp076301700,cp076301700
cp076301705,cp076301705
cp076301737,cp076301737
cp076301758,cp076301758
cp076301770,cp076301770
cp076301772,cp076301772
cp076302216,cp076302216
cp076302217,cp076302217
cp076302262,cp076302262
cp076302281,cp076302281
cp076301627,cp076301627
cp076301638,cp076301638
cp076302269,cp076302269
cp076302286,cp076302286
cp076302296,cp076302296
cp076302305,cp076302305
cp076302309,cp076302309
cp076302314,cp076302314
cp076302328,cp076302328
cp076304140,cp076304140
cp076304174,cp076304174
cp076304219,cp076304219
cp076304256,cp076304256
cp076304263,cp076304263
cp076304269,cp076304269
cp076304280,cp076304280
cp076303514,cp076303514
cp076300724,cp076300724
cp076300811,cp076300811
cp076301823,cp076301823
cp076301828,cp076301828
cp076302948,cp076302948
cp076302960,cp076302960
cp076302969,cp076302969
cp076300819,cp076300819
cp076300861,cp076300861
cp076301790,cp076301790
cp076301813,cp076301813
cp076301814,cp076301814
cp076301822,cp076301822
cp076302028,cp076302028
cp076302069,cp076302069
cp076300715,cp076300715
cp076300717,cp076300717
cp076300775,cp076300775
cp076300779,cp076300779
cp076301890,cp076301890
cp076301944,cp076301944
cp076301966,cp076301966
cp076302034,cp076302034
cp076302889,cp076302889
cp076302902,cp076302902
cp076302921,cp076302921
cp076302925,cp076302925
17183,17183
3320,3320
17187,17187
ntcps717,ntcps717
aicps335,aicps335
aicps107,aicps107
aicps432,aicps432
c435s,c435s
irl10565,irl10565
irl14285,irl14285
irl05772,irl05772
irl33062,irl33062
irl07063,irl07063
r075,r075
r036,r036
r155,r155
r072,r072
r017,r017
se_122,se_122
se_186,se_186
se_192,se_192
k0808 1,k0808
b0754 1,b0754
h0534 1,h0534
kecgp053,kecgp053
keksn414,keksn414
kelkn201,kelkn201
kelkn219,kelkn219
kelkn246,kelkn246
kelkn253,kelkn253
kelkn269,kelkn269
rcc_tdr 482974,rcc_tdr 482974
cm8bb,cm8bb
cm10bb,cm10bb
hj3393,hj3393
gr066,gr066
gr107,gr107
gr117,gr117
gr142,gr142
gr041,gr041
gr088,gr088
gr061,gr061
gr143,gr143
gr136,gr136
gr083,gr083
855,855
1814,1814
1327,1327
1603,1603
1306,1306
2076,2076
1982,1982
1644,1644
1855,1855
1979,1979
1736,1736
1556,1556
1856,1856
723,723
mr094,mr094
ehr 20582,ehr 20582
ehr 28217,ehr 28217
ehr 37765,ehr 37765
ehr 58280,ehr 58280
ehr 76060,ehr 76060
ehr 76153,ehr 76153
ehr 76546,ehr 76546
ehr 77096,ehr 77096
ehr 84128,ehr 84128
ehr 84950,ehr 84950
rs09000880,rs09000880
rs09000898,rs09000898
rs09000961,rs09000961
rs09000966,rs09000966
rs11000252,rs11000252
rs11000254,rs11000254
rs11000256,rs11000256
rs11000269,rs11000269
rs11000280,rs11000280
rs11000302,rs11000302
rs11000319,rs11000319
rs11000337,rs11000337
rs11000340,rs11000340
rs11000343,rs11000343
rs11000344,rs11000344
rs11000352,rs11000352
rs11000363,rs11000363
kap053,kap053
ktl076,ktl076
ktl055,ktl055
snh077,snh077
ktl260,ktl260
snh004,snh004
ktl027,ktl027
ktl213,ktl213
2406 08,2406 08
62034,62034
kf113,kf113
kf347,kf347
b1105,b1105
461h,461h
409h,409h
744h,744h
753h,753h
494h,494h
mba046_0,mba046_0
mba079_0,mba079_0
jcr066_0,jcr066_0
467 hpd,467 hpd
2995,1552
09aohdp92,09aohdp92
09aohdp130,09aohdp130
09aohdp98,09aohdp98
09aohdp298,09aohdp298
09aohdp297,09aohdp297
09aohdp55,09aohdp55
09aohdp73,09aohdp73
