0,1
6418329,portable radio information terminal screen displaying method recording medium microcomputer
application,"09 216,965"
assignee,sony corporation tokyo jp
assistant examiner,mehrpour n
attorney agent,maioli jay h
date issued,july 9 2002
filed,december 21 1998
international class,g08b 5 22
inventor,furuya
inventors,furuya mami tokyo jp
patent drawings,1 2 11 images
primary examiner,urban edward f
u.s patent documents,4392135 4713808 5182553 5258751 5463368 5508688
u.s class,340 7.6 340 7.61 455 566
