0,1
also published,us7198969 us7271481 us7291910 us20020155728 us20030168253 us20050087855 us20060244135
application number,"us 10 301,188"
export citation,bibtex endnote refman
fee status,paid
filing date,nov 21 2002
inventors,igor y khandros thomas h distefano
original assignee,tessera inc
priority date,sep 24 1990
publication date,aug 29 2006
publication number,us7098078 b2
publication number,10301188 301188 us 7098078 b2 us 7098078b2 us b2 7098078 us7098078 b2 us7098078b2
publication type,grant
