4,9
"27,013","34,216,515"
"10,803","86,368,175"
"8,168","8,168"
"7,187","44,993,413"
"3,599","30,937,484"
"2,283","187,200"
"42,522,194","42,522,194"
"2,603,370","2,603,370"
"1,687","145,393"
"1,623","19,237"
"1,591","160,858"
"1,258","8,973"
"1,030","118,931"
"1,005","1,005"
921,"19,397"
644,"22,366"
456,456
416,"42,536"
"2,363,956","10,948,563"
374,"10,317"
291,"70,410"
274,"11,967"
143,"1,125"
24,"353,468"
"1,362,404","47,411,722"
"1,103,946","1,428,785"
"873,943","5,114,702"
"867,807","36,277,447"
"789,429","444,377,660"
"782,800","111,699,955"
"780,975","53,934,944"
"648,195","49,711,037"
"20,801,522","20,801,552"
"524,199","84,025,347"
"488,008","85,899,520"
"425,491","62,937,722"
"411,929","32,946,365"
"384,421","159,080,866"
"321,034","2,462,008"
"270,275","623,279,547"
"221,547","261,765,954"
"212,881","879,605"
"190,722","48,034,711"
"7,812,077","25,980,710"
"175,485","218,118,550"
"160,066","58,731,578"
"158,494","3,202,581"
"151,074","1,876,849"
"150,209","1,396,831"
"149,170","216,096,344"
"147,977","11,434,867"
"139,008","233,697,255"
"136,300","9,485,020"
"132,031","19,924,555"
"7,277,385","23,473,347"
"129,044","129,044"
"99,702","3,064,388"
"97,475","24,397,469"
"95,345","1,318,745"
"90,699","193,543"
"90,527","8,806,385"
"75,725","560,285"
"69,563","11,029,930"
"65,845","45,294,888"
"63,509","35,057,332"
"7,122,347","22,193,316"
"53,459","1,205,045"
"49,118","150,210"
"45,038","182,084"
"41,176","13,714,137"
"39,699","177,763"
"38,104","4,901,283"
"37,526","2,284,886"
"35,620","16,592,138"
"33,795","3,749,061"
"32,946","34,287,284"
"5,149,433","5,149,433"
"31,097","31,097"
"27,315","177,878"
"26,806","20,929,555"
"26,522","3,115,115"
"25,661","46,313,976"
"25,600","1,948,300"
"19,821","19,821"
"18,826","3,053,995"
"17,050","50,885"
"16,145","57,125"
"4,035,826","36,444,806"
"12,675","3,980,770"
"9,363","2,498,098"
"9,354","172,037"
"8,769","83,814"
"7,870","59,777"
"7,648","94,621"
"7,590","181,973"
"7,521","51,787"
"7,440","601,417"
"7,154","10,975"
"2,986,356","38,691,289"
"7,128","303,826"
"7,086","15,998"
"6,146","302,416"
"5,831","50,113"
"5,590","1,329,660"
"4,725","228,239"
"4,322","11,750"
"4,160","67,041"
"3,695","15,826"
"3,592","331,025"
"2,680,554","9,568,624"
"3,499","10,700"
"3,270","4,854"
"3,022","7,466"
"2,887","26,494"
"2,779","645,019"
"2,348","761,632"
"2,066","26,817"
"1,991","7,455"
"1,910","208,340"
"1,714","3,374,539"
weekend gross,total gross
