5,0
364800,250050
305700,250146
404200,250206
414400,250383
268500,250478
507900,250692
582600,250780
421200,250788
365600,250801
301000,250889
497700,251076
1097300,251100
509900,251170
994800,251186
675000,251187
315800,251704
581200,251709
251100,251971
604900,252056
627000,252248
506800,252336
349100,271808
352600,271814
525300,271819
421700,271831
400000,271839
551500,271849
644900,271856
417200,271857
273500,271869
634900,271901
430100,271906
543300,271913
440700,271915
441200,271921
808300,271923
396000,271932
665500,271942
366000,271957
589200,271961
763100,271964
597700,271977
646500,271990
511200,272001
427500,272005
698800,272018
381500,272022
1051400,272026
377000,343993
303800,343994
442400,343995
672600,343996
578800,343997
388800,343999
471100,344000
527500,344001
540400,344002
577000,344003
769300,344004
691900,344005
660500,344006
492600,344008
653400,344009
310000,344010
570100,344012
493400,344013
473800,344014
412700,344015
386300,344016
534700,344019
459800,344020
426100,344021
456600,344022
557600,344023
407500,344024
357000,344025
484700,344026
262700,344027
662400,344028
284000,344029
338400,344030
272100,344031
333000,344032
326900,344033
341500,344034
481800,56654
may 2014,regionid
