2,3
1 jul 1882 14 mar 1886,dau f.e t
died 15 oct 1880,aged 1 yr 2 mo 9 days dau f.e t
died 17 may 1900,aged 1 yr 1 mo daughter chas s
1917 1983,wwii
20 sep 1918 17 oct 1988,cpl us army air corps wwii
1 jul 1924 12 dec 1970,pfc hq co 2 infantry ww 2
1888 1953,daughter
died 30 mar 1875,aged 2 yrs 5 days son j.r a.m
22 apr 1839 29 jan 1898,pvt 37 wis inf co h g.a.r 1861 1865
4 apr 1878 13 oct 1880,son j.r a.m
1921 1984,1st lt us army wwii
1936 1963,u.s war veteran standard
16 jan 1926 22 oct 1989,pfc us army ww ii
16 dec 1894 3 jun 1965,wisconsin pvt u.s army ww i
1 nov 1932 26 jul 1995,korea
9 may 1936 28 oct 1983,sp 3 us army korea
1889 1952,u.s american legion standard
19 jan 1890 20 jan 1890,son frank bertha
19 dec 1868 26 nov 1889,son william fredericka
1908 1 sep 2012,age 103
1913 18 aug 2012,age 99
31 aug 1858 3 jan 1891,geb moericke
9 jan 1919 17 may 1919,son mr mrs wm h
2 jan 1918 12 nov 1993,pfc us army ww2 korea
26 oct 1924 13 jan 2004,pfc us army wwii
11 may 1892 26 dec 1971,wisconsin bugler u.s army ww 1
3 feb 1907 27 jun 1910,son h.c m
1910 1983,bm2 us navy wwii
1949 1949,uttormark f.h.m
2 aug 1943 5 apr 1999,vietnam
3 jul 1950 24 dec 1979,sp4 us army vietnam
28 sep 1891 21 jan 1898,toch von c u b
died 5 jun 1870,aged 8 mo 7 days dau w.j d.c
21 jul 1832 17 feb 1907,co g 46 pen inf co b 171 pen inf co g 42 wis inf
4 mai 1855 12 aug 1905,grosskopf
1918 1998,veteran wwii
1934 1971,westgor f.h.m
died 24 sep 1880,aged 4 yrs 1 mo days dau j
8 mar 1935 20 jan 1996,us army vietnam
21 dec 1829 25 mar 1884,geb gollnow
30 mar 1920 11 mar 1993,us navy ww2
died 3 feb 1881,aged 2 yrs 4 mo 24 days dau p.b h.a
died 16 nov 1881,aged 15 yrs 4 mo 12 days son p.b h
died 15 feb 1884,aged 54 yrs 9 mo
died 18 apr 1893,aged 9 mo 18 days child c.b a.m
died 27 nov 1886,aged 8 mo 28 days child c.b a.m
16 aug 1927,son silent born
died 28 mar 1874,wife f.j aged 20 yrs
died 9 apr 1874,son f.j m.b aged 4 days
dec 1892 14 apr 1895,rest information set cement taken from death record
10 aug 1887 3 nov 1909,son e r
27 nov 1848 10 jan 1927,wife e
died 6 may 1887,wife d.a aged 82 yrs 2 mo 20 days
1837 1905,pvt 189th ny inf co h civil war
3 feb 1873 8 feb 1903,wife david c nee short
1832 1905,pvt 149th penn inf co
13 jan 1842 17 sep 1899,wife j.b
7 jan 1831 27 mar 1899,pvt 1st wis h co k
died 7 jul 1862,wife j.b aged 24 yrs 3 mo 10 days
6 jun 1900 12 apr 1907,daughter g.m i.m
died 8 oct 1887,wife moses aged 86 yrs 10 mo
died 4 aug 1880,son g.f h.m aged 6 yrs 5 mo 13 days
died 16 mar 1881,son c.f s aged 12 yrs 3 mo 2 days
died 11 mar 1872,aged 8 mo son g f.m
23 dec 1895 21 jun 1968,wisconsin pfc u.s army ww 1
3 oct 1900 16 jul 1960,wis pvt cas det sta com world war ii
14 jan 1889 20 may 1961,wwi u.s american legion
died 22 feb 1877,daughter l p.a aged 3 yrs
died 5 feb 1877,daughter l p.a aged 6 yrs
died 19 feb 1873,son l p.a aged 3 yrs 1 mo 19 days
15 nov 1825 16 jan 1908,pvt 1st wis cav co co civil war
16 jun 1890 21 sep 1890,son f.m m
died 8 jan 1881,son l p.a aged 1 yr 3 mo 2 days
died 21 feb 1877,son l p.a aged 10 yrs 6 mo 7 days
2 jan 1896 11 may 1902,son f.m m
11 aug 1891 7 oct 1895,tochter von f u l
11 nov 1831 29 jun 1891,gattin von f
23 aug 1894 27 sep 1894,son august louise taken from death record
died 11 jan 1896,aged 26 yrs 4 mo 12 days
died 6 jan 1886,aged 23 yrs 7 mo wife a.j
died 6 aug 1880,aged 26 yrs 5 mo 6 days
4 may 1826 20 jul 1914,sgt 42 wis inf co e gar standard
5 feb 1915 12 feb 1989,mam3 us navy wwii
12 apr 1921 5 jun 1975,tec 3 us army ww2
16 mar 1873 24 dec 1892,gattin von f alter 19 jahi 9 mo 8 ta
24 jan 1892 31 jan 1893,toch von f u m alter 1 jahr 7 t
3 nov 1863 13 jun 1897,gattin von w geborne steege
1892,infant daughter h l
12 dec 1889 4 nov 1940,wisconsin commander u.s navy
10 aug 1844 26 jun 1906,co d 21 51 wis inf
1929 1936,son a.e e.r
1911 1932,wife wm
17 jun 1935 11 feb 1985,korea
1909 1998,pfc us army ww2
1902 1962,mother american legion auxiliary
21 mar 1854 26 okt 1908,geboren homann
13 jun 1915 21 sep 1960,wisconsin cpl co c 9 replacement bn ww 2 bsm
1 sep 1919 2 may 1987,tec 5 us army wwii
1 feb 1919 4 mar 2009,pfc us army ww2
11 apr 1906 12 apr 1906,sohn von j u n
28 jun 1915 21 aug 1963,wis tec 4 241 qm depot co ww 2
4 oct 1922 24 may 1996,pvt us army wwii
1 jun 1885 8 dec 1888,son e
5 may 1821 5 nov 1893,wife john
21 dec 1882 6 may 1905,wife adam
24 jun 1862 30 mar 1909,wife chas w
23 dec 1882 4 nov 1953,wife w.f woman's relief corps
died 11 may 1890,aged 34 yrs 7 mos 19 days
1887 1965,mason emblem
30 jan 1888 24 feb 1889,sohn von johann j katherina
2 may 1851 21 apr 1913,wife m
1860 1912,woman's relief corps 110
1895 1966,u.s american legion standard
