0,4
01 07 2014,13131075905
01 07 2014,030002453006
01 07 2014,030002453007
01 07 2014,030002453008
01 07 2014,030002453009
01 07 2014,030002453010
01 07 2014,030002453011
01 07 2014,030002453012
01 07 2014,030002453013
01 07 2014,030002453014
01 07 2014,030002453015
01 07 2014,030002453016
01 07 2014,030002453017
01 07 2014,030002453018
01 07 2014,030002453019
01 07 2014,030002453020
01 07 2014,030002453023
01 07 2014,020186140117
01 07 2014,020186140118
01 07 2014,020186140119
01 07 2014,020186140120
01 07 2014,020186140121
01 07 2014,020186140123
01 07 2014,020186140124
01 07 2014,020186140126
01 07 2014,020186140127
02 07 2014,bthb500145753514
02 07 2014,bthb500145763314
02 07 2014,bthb500145773114
02 07 2014,bthb500145782914
02 07 2014,bthb500145792714
02 07 2014,bthb500145804114
02 07 2014,030002453064
02 07 2014,030002453065
02 07 2014,030002453066
02 07 2014,030002453067
02 07 2014,030002453068
02 07 2014,030002453069
02 07 2014,030002453070
02 07 2014,030002453071
02 07 2014,030002453072
02 07 2014,030002453073
02 07 2014,030002453074
03 07 2014,2499075540005
03 07 2014,2499075530006
03 07 2014,2499075520007
03 07 2014,030002453116
03 07 2014,030002453117
03 07 2014,030002453118
03 07 2014,030002453119
03 07 2014,030002453120
03 07 2014,030002453121
03 07 2014,020186140211
03 07 2014,020186140212
03 07 2014,020186140214
03 07 2014,020186140216
03 07 2014,020186140217
03 07 2014,020186140218
03 07 2014,020186140219
03 07 2014,020186140222
03 07 2014,020186140223
03 07 2014,020186140224
03 07 2014,020186140225
04 07 2014,bthb500148524014
04 07 2014,bthb500148504414
04 07 2014,bthb500148483214
04 07 2014,bthb500148563214
04 07 2014,bthb500148543614
04 07 2014,bthb500148553414
04 07 2014,bthb500148582814
04 07 2014,20186140265
04 07 2014,20186140264
04 07 2014,20186140263
04 07 2014,20186140260
04 07 2014,20186140259
04 07 2014,20186140258
04 07 2014,20186140257
04 07 2014,20186140256
04 07 2014,20186140255
04 07 2014,20186140254
04 07 2014,30002453191
04 07 2014,30002453190
04 07 2014,30002453184
04 07 2014,30002453182
04 07 2014,30002453181
04 07 2014,30002453180
04 07 2014,30002453188
04 07 2014,30002453187
04 07 2014,30002453183
05 07 2014,2498994050008
05 07 2014,030002453248
05 07 2014,030002453247
05 07 2014,030002453246
05 07 2014,030002453245
05 07 2014,030002453244
05 07 2014,030002453243
05 07 2014,020186140437
05 07 2014,020186140436
05 07 2014,020186140435
05 07 2014,020186140434
05 07 2014,020186140433
07 07 2014,2477158780005
07 07 2014,2477158800000
07 07 2014,2477158790004
07 07 2014,030002473220
07 07 2014,030002473222
07 07 2014,030002473223
07 07 2014,030002473224
07 07 2014,030002473225
07 07 2014,030002473226
07 07 2014,030002473227
07 07 2014,030002473228
07 07 2014,030002473229
07 07 2014,030002473230
07 07 2014,030002473231
07 07 2014,020186140489
07 07 2014,020186140488
08 07 2014,2499192220002
08 07 2014,2499192210003
08 07 2014,2499192200004
08 07 2014,2499192230001
08 07 2014,020186140548
08 07 2014,020186140544
08 07 2014,020186140547
08 07 2014,020186140541
08 07 2014,020186140545
08 07 2014,020186140546
08 07 2014,020186140542
08 07 2014,020186140543
08 07 2014,020186140549
08 07 2014,030002453939
08 07 2014,030002453938
08 07 2014,030002453937
08 07 2014,030002453936
08 07 2014,030002453935
08 07 2014,030002453934
08 07 2014,030002453933
08 07 2014,030002453932
08 07 2014,030002453931
08 07 2014,030002453930
09 07 2014,020186140709
09 07 2014,020186140710
09 07 2014,020186140711
09 07 2014,020186140712
09 07 2014,020186140713
09 07 2014,020186140714
09 07 2014,020186140715
09 07 2014,020186140717
09 07 2014,020186140718
10 07 2014,2499193370003
10 07 2014,2499193360004
10 07 2014,2499193340006
10 07 2014,2499193350005
10 07 2014,2499193330007
10 07 2014,2497209500000
10 07 2014,030002453972
10 07 2014,030002453971
10 07 2014,030002453968
10 07 2014,030002453966
10 07 2014,020186261385
10 07 2014,bthb601751533014
11 07 2014,2497207730003
11 07 2014,2497207700006
11 07 2014,2497207670002
11 07 2014,2497207640005
11 07 2014,2497207610008
11 07 2014,2497207550007
11 07 2014,020186261490
11 07 2014,030002454080
11 07 2014,030002454083
11 07 2014,030002454082
11 07 2014,030002454081
11 07 2014,030002454079
11 07 2014,030002454078
11 07 2014,030002454077
11 07 2014,030002454076
11 07 2014,030002454075
11 07 2014,030002454074
11 07 2014,030002454073
11 07 2014,030002454072
11 07 2014,030002454071
11 07 2014,030002454070
11 07 2014,030002454062
11 07 2014,030002454061
11 07 2014,030002454069
12 07 2014,2497208060000
12 07 2014,2497208090007
12 07 2014,2497209700004
12 07 2014,2497209090006
12 07 2014,2497209150007
12 07 2014,020186261530
12 07 2014,030002454135
12 07 2014,030002454134
12 07 2014,030002454133
12 07 2014,030002454132
12 07 2014,030002454131
12 07 2014,030002454130
12 07 2014,030002454129
12 07 2014,030002454128
12 07 2014,030002454127
12 07 2014,020186261530
14 07 2014,2508231400005
14 07 2014,030002454187
14 07 2014,030002454186
14 07 2014,030002454184
14 07 2014,020186140893
14 07 2014,020186140892
14 07 2014,020186140891
14 07 2014,bthb601792631514
15 07 2014,2497208240006
15 07 2014,2497208210009
15 07 2014,2508231450000
15 07 2014,2508236880000
15 07 2014,2508231430002
15 07 2014,2508236750006
15 07 2014,2508231440001
15 07 2014,ee 163153425 id
15 07 2014,ee 163153411 id
15 07 2014,ee 163153408 id
15 07 2014,ee 163153408 id
15 07 2014,020186261706
15 07 2014,030002473566
15 07 2014,030002473565
15 07 2014,030002473564
15 07 2014,030002473563
15 07 2014,030002473562
15 07 2014,030002473561
15 07 2014,030002473557
15 07 2014,030002473556
15 07 2014,030002473554
15 07 2014,030002473549
15 07 2014,030002473553
15 07 2014,030002473552
15 07 2014,030002473550
15 07 2014,030002473560
15 07 2014,020186140987
15 07 2014,020186140986
15 07 2014,020186140985
15 07 2014,020186140984
15 07 2014,020186140983
15 07 2014,020186140982
15 07 2014,020186140943
15 07 2014,020186140945
15 07 2014,020186140944
15 07 2014,020186140992
15 07 2014,020186140991
16 07 2014,2508239870008
16 07 2014,2508239900002
16 07 2014,2508239920000
16 07 2014,2508239860009
16 07 2014,2508239890006
16 07 2014,020193155213
16 07 2014,020193155212
16 07 2014,020193155210
16 07 2014,020193155203
16 07 2014,020193155202
16 07 2014,020193155199
16 07 2014,020193155193
16 07 2014,020193155241
16 07 2014,020193155240
16 07 2014,020193155237
16 07 2014,020193155236
16 07 2014,020193155235
16 07 2014,020193155234
16 07 2014,020193155233
16 07 2014,020186261803
17 07 2014,2508219070008
17 07 2014,2508219130009
17 07 2014,2508219160006
17 07 2014,2508219030002
17 07 2014,020186260030
17 07 2014,020193155266
17 07 2014,020193155265
17 07 2014,020193155264
17 07 2014,020193155262
17 07 2014,020193155261
17 07 2014,020193155260
17 07 2014,020193155259
17 07 2014,020193155258
17 07 2014,020193155257
17 07 2014,020193155255
17 07 2014,2508219070008
17 07 2014,2508219130009
17 07 2014,2508219160006
17 07 2014,2508219030002
18 07 2014,2508250130006
18 07 2014,2508250100009
18 07 2014,2508250160003
18 07 2014,020193155449
18 07 2014,020193155446
18 07 2014,020193155448
18 07 2014,020193155447
18 07 2014,020193155451
18 07 2014,020193155450
18 07 2014,020193155452
18 07 2014,020193155454
19 07 2014,2508252730006
19 07 2014,2508252740005
19 07 2014,2508252750004
19 07 2014,020193155532
19 07 2014,020193155533
19 07 2014,020193155534
19 07 2014,020193155535
19 07 2014,020193155536
19 07 2014,020193155544
19 07 2014,020193155545
19 07 2014,020193155546
19 07 2014,020193155547
19 07 2014,020193155548
21 07 2014,2508251660007
21 07 2014,2508251910003
21 07 2014,2508251650008
21 07 2014,2508251890008
21 07 2014,2508251640009
21 07 2014,2508251620001
21 07 2014,2508251630000
21 07 2014,2508251380004
21 07 2014,2508251350007
21 07 2014,2508251320000
21 07 2014,bthb601873561014
22 07 2014,bthb500166782214
22 07 2014,bthb500166772414
22 07 2014,bthb500166762614
22 07 2014,bthb500166752814
22 07 2014,bthb500166743014
22 07 2014,bthb500166792014
22 07 2014,ee 163168402 id
22 07 2014,ee 163168212 id
24 06 2014,2477223210000
24 06 2014,2477222230009
24 06 2014,030002453528
24 06 2014,030002453527
24 06 2014,030002453526
24 06 2014,030002453525
24 06 2014,030002453524
24 06 2014,030002453523
24 06 2014,030002453522
24 06 2014,030002453521
24 06 2014,030002453519
24 06 2014,030002453518
24 06 2014,030002453517
24 06 2014,030002453516
24 06 2014,030002453529
25 06 2014,2477225110001
25 06 2014,2477224270003
25 06 2014,2477224280002
25 06 2014,2477224290001
25 06 2014,2477226410001
25 06 2014,2477224190004
25 06 2014,2477224200000
25 06 2014,2477224440000
25 06 2014,2477224420002
25 06 2014,030002453571
25 06 2014,030002453570
25 06 2014,030002453569
25 06 2014,030002453568
25 06 2014,030002453567
25 06 2014,030002453566
25 06 2014,030002453565
25 06 2014,030002453564
25 06 2014,020186139909
25 06 2014,020186139908
25 06 2014,020186139907
25 06 2014,020186139905
26 06 2014,2477229840003
26 06 2014,2477229850002
26 06 2014,020186139967
26 06 2014,020186139966
26 06 2014,020186139965
26 06 2014,020186139964
26 06 2014,020186139963
26 06 2014,020186139962
26 06 2014,020186139961
27 06 2014,2477225820009
27 06 2014,2477225170005
28 06 2014,030002453772
28 06 2014,030002453771
28 06 2014,030002453770
28 06 2014,030002453769
28 06 2014,030002453768
28 06 2014,030002453767
28 06 2014,030002453766
28 06 2014,030002453765
28 06 2014,030002453764
28 06 2014,030002453763
28 06 2014,030002453762
28 06 2014,030002453761
28 06 2014,030002453760
28 06 2014,030002453757
28 06 2014,030002453756
28 06 2014,030002453755
28 06 2014,030002453754
28 06 2014,030002453753
28 06 2014,030002453752
30 06 2014,2477233790004
30 06 2014,2477233800000
30 06 2014,030002453874
30 06 2014,030002453861
30 06 2014,030002453860
30 06 2014,030002453873
30 06 2014,030002453864
30 06 2014,030002453870
30 06 2014,030002453869
30 06 2014,030002453868
30 06 2014,030002453867
30 06 2014,030002453866
30 06 2014,030002453863
30 06 2014,030002453862
41808,2497111130005
41808,2479761210009
41808,2497266610001
41808,020186139510
41808,030002453325
41808,030002453324
41808,030002453323
41808,030002453322
41808,030002453321
41808,030002453317
41808,030002453316
41808,030002453315
41808,030002453314
41808,030002453313
41808,030002453312
41808,030002453311
41808,030002453309
41808,030002453308
41808,020186139511
41809,2497184020005
41809,2497184030004
41809,2497184040003
41809,2497183900001
41809,030002453361
41809,030002453360
41809,030002453359
41809,030002453358
41809,030002453357
41809,030002453356
41809,030002453355
41809,030002453354
41809,030002453353
41809,030002453351
41809,020186139573
41809,020186139572
41809,020186139571
41809,020186139570
41810,bthd600000168414
41810,bthd600000098214
41810,bthd6000000119414
41810,bthd600000109614
41810,030002453432
41810,030002453431
41810,030002453430
41810,030002453429
41810,030002453428
41810,030002453424
41810,030002453423
41810,030002453422
41810,030002453421
41810,030002453420
41810,030002453419
41810,030002453418
41810,030002453417
41810,030002453416
41810,030002453415
41810,030002453414
41811,020186139677
41811,020186139676
41811,020186139675
41811,020186139673
41811,020186139672
41811,020186139671
41811,020186139668
41811,020186139661
41811,020186139667
41811,020186139666
41811,020186139663
41811,020186139665
41811,020186139664
41811,020186139662
41811,020186139660
41811,bthb500136425214
41811,bthb500136415414
41811,bthb500136405614
41811,bthb500136435014
41813,2497179140008
41813,2497179170005
41813,020186139830
41813,020186139832
41813,020186139831
41813,020186139829
41813,020186139828
41813,020186139827
41813,020186139826
tanggal,no.resi
