4,7
"152,370","152,370"
"22,949","22,949"
"33,521","33,521"
"24,478","24,478"
"70,457","30,474"
"17,492","10,647"
"23,713","23,713"
"74,225","39,546"
"33,521","33,521"
"45,711","45,711"
"36,718","36,718"
"32,128","32,128"
"30,474","30,474"
"131,038","91,422"
"19,773","19,773"
"40,695","38,248"
"33,658","33,658"
"65,519","57,901"
"43,349","17,492"
"42,664","33,521"
"108,295","48,672"
"16,427","10,647"
"144,718","79,092"
"30,598","30,598"
"24,379","24,379"
"86,851","54,853"
"21,419","21,419"
"94,469","42,664"
"37,942","19,889"
"130,276","39,616"
"36,569","24,379"
"25,857","25,857"
"107,093","107,093"
"58,662","33,521"
"41,140","41,140"
"380,925","129,515"
"62,472","51,806"
"30,598","30,598"
"44,109","39,546"
"43,425","24,379"
"54,604","30,420"
"30,474","30,474"
"72,248","27,378"
"77,709","39,616"
"16,829","16,829"
"36,718","36,718"
"52,017","52,017"
"81,518","42,664"
"44,949","28,950"
"104,339","91,794"
"104,798","41,307"
"19,046","19,046"
"24,379","24,379"
"294,490","76,185"
"359,068","152,990"
"54,853","30,474"
"21,332","21,332"
"70,090","70,090"
"24,379","24,379"
"47,427","47,427"
"123,922","99,444"
"24,478","24,478"
"24,379","24,379"
"41,140","41,140"
"107,858","84,145"
total,high
"115,801","76,185"
"38,248","38,248"
"30,598","30,598"
"22,949","22,949"
"27,427","15,237"
"25,141","13,713"
"18,359","18,359"
"16,064","16,064"
"58,136","52,017"
"24,379","24,379"
"33,658","33,658"
"160,640","160,640"
"42,664","36,569"
"34,983","22,815"
"38,093","24,379"
"110,091","55,076"
"319,784","64,256"
"82,373","41,140"
"121,680","121,680"
"42,837","42,837"
"30,598","30,598"
"30,474","30,474"
"18,284","7,619"
"22,918","15,299"
"19,061","10,647"
"26,008","26,008"
"480,944","76,185"
"24,478","24,478"
"190,659","98,865"
"30,598","30,598"
"68,567","60,948"
"37,331","15,237"
"57,443","24,379"
"40,154","16,731"
