0,4
1094436,2011 01
1094447,2011 01
1094459,2011 01
1094469,2011 01
1094474,2011 01
1094484,2011 01
1094487,2011 01
1094493,2011 01
1094501,2011 01
1094502,2011 01
1094508,2011 01
1094509,2011 01
1094518,2011 01
1094520,2011 01
1094525,2011 01
1094526,2011 01
1094534,2011 01
1094535,2011 01
1094543,2011 01
1094547,2011 01
1094548,2011 01
1094555,2011 01
1094567,2011 01
1094568,2011 01
1094580,2011 01
1094596,2011 01
1094608,2011 01
1094621,2011 01
1094632,2011 01
1094745,2011 01
1094755,2011 01
1094771,2011 01
1094784,2011 01
1094799,2011 01
1094808,2011 01
1094819,2011 01
1094833,2011 01
1094845,2011 01
1094855,2011 01
1094992,2011 01
1095091,2011 01
1095116,2011 01
1095126,2011 01
1095354,2011 01
1096666,2011 01
1096674,2011 01
1096687,2011 01
1096696,2011 01
1096712,2011 01
1096726,2011 01
1096735,2011 01
1096748,2011 01
1096763,2011 01
1096777,2011 01
1097265,2011 01
1099746,2011 01
1099761,2011 01
1099772,2011 01
1099789,2011 01
1099799,2011 01
1099806,2011 01
1099818,2011 01
1099826,2011 01
1099842,2011 01
1099848,2011 01
1100029,2011 01
1100046,2011 01
1100061,2011 01
1100073,2011 01
1100086,2011 01
1100105,2011 01
1100119,2011 01
1100129,2011 01
1100141,2011 01
1100375,2011 01
1100601,2011 01
1100616,2011 01
1105062,2011 01
1105075,2011 01
1105086,2011 01
1105099,2011 01
1105108,2011 01
1105120,2011 01
1105132,2011 01
1105145,2011 01
1105160,2011 01
1105175,2011 01
1105661,2011 01
1106174,2011 01
1106193,2011 01
1106207,2011 01
1106215,2011 01
1106226,2011 01
1106237,2011 01
1106251,2011 01
1106270,2011 01
1106283,2011 01
1106297,2011 01
1106810,2011 01
1106824,2011 01
1112300,2011 01
1112309,2011 01
1112322,2011 01
1112339,2011 01
1112351,2011 01
1112360,2011 01
1112367,2011 01
1112374,2011 01
1112388,2011 01
1112399,2011 01
1112418,2011 01
1112940,2011 01
1117782,2011 01
1117792,2011 01
1117796,2011 01
1117812,2011 01
1117824,2011 01
1117833,2011 01
1117847,2011 01
1117867,2011 01
1117877,2011 01
1117882,2011 01
1118425,2011 01
1130897,2011 01
1130907,2011 01
1130928,2011 01
1130939,2011 01
1130947,2011 01
1130963,2011 01
1130976,2011 01
1130987,2011 01
1130995,2011 01
1131018,2011 01
1131552,2011 01
1131581,2011 01
1209463,2011 01
1211484,2011 01
1217786,2011 01
1217829,2011 01
1262499,2011 01
1262536,2011 01
1269380,2011 01
1271586,2011 01
1272235,2011 01
1278739,2011 01
1280540,2011 01
1285030,2011 01
1307899,2011 01
1317764,2011 01
1317937,2011 01
1329455,2011 01
1329712,2011 01
1331446,2011 01
1332696,2011 01
1334801,2011 01
1336476,2011 01
1337993,2011 01
1344645,2011 01
1346836,2011 01
1348474,2011 01
1351315,2011 01
1351348,2011 01
1351467,2011 01
1351477,2011 01
1351542,2011 01
1351551,2011 01
1351562,2011 01
1351586,2011 01
1357116,2011 01
1357128,2011 01
1358334,2011 01
1358345,2011 01
1359832,2011 01
1359844,2011 01
1360102,2011 01
1365990,2011 01
1366002,2011 01
1367439,2011 01
1367458,2011 01
1371529,2011 01
1372243,2011 01
1372257,2011 01
1385344,2011 01
1397016,2011 01
1397026,2011 01
1401070,2011 01
1422049,2011 01
1422889,2011 01
1427863,2011 01
1428836,2011 01
1431279,2011 01
1437606,2011 01
1439035,2011 01
1444424,2011 01
1461770,2011 01
1473334,2011 01
1514724,2011 01
1514737,2011 01
1515344,2011 01
1515366,2011 01
1519882,2011 01
1519901,2011 01
1523403,2011 01
1523418,2011 01
1523642,2011 01
1528119,2011 01
1528130,2011 01
1533438,2011 01
1533457,2011 01
1535490,2011 01
1535505,2011 01
1540761,2011 01
1540770,2011 01
1572290,2011 01
1629479,2011 01
1629484,2011 01
1629496,2011 01
1629505,2011 01
1630047,2011 01
1630053,2011 01
1630066,2011 01
1630075,2011 01
1630256,2011 01
1630266,2011 01
1630281,2011 01
1630290,2011 01
1636078,2011 01
1636095,2011 01
1636108,2011 01
1636113,2011 01
1636116,2011 01
1636122,2011 01
1636135,2011 01
1636154,2011 01
1636873,2011 01
1636886,2011 01
1636900,2011 01
1636914,2011 01
1646886,2011 01
1646895,2011 01
1646907,2011 01
1646923,2011 01
1649201,2011 01
1649210,2011 01
1649220,2011 01
1649230,2011 01
1651698,2011 01
1651709,2011 01
1651717,2011 01
1651728,2011 01
1656006,2011 01
1656014,2011 01
1656028,2011 01
1677241,2011 01
1677254,2011 01
1677264,2011 01
1677273,2011 01
1681979,2011 01
1682008,2011 01
1682016,2011 01
1682022,2011 01
1682024,2011 01
1682048,2011 01
1682052,2011 01
1682064,2011 01
