3,0
219.76,cambodian mission brainerd
0.00,centro de recurso hispano brainerd
0.00,journey church chattanooga
210.00,korean baptist church chattanooga
0.00,oasis baptist church
0.00,origin church
0.00,primera iglesia bautista hispana
0.00,river city community church
70.00,soul hospital church
"1,832.30",alpine baptist church
"1,946.00",apison baptist church
0.00,bartlebaugh baptist church
"5,400.00",bayside baptist church
"2,600.00",birchwood baptist church
"5,000.00",brainerd baptist church
"9,000.00",brainerd hills baptist church
"3,600.00",central baptist church hixson
0.00,charity baptist church
30.00,christ community chattanooga watchcare
0.00,christway community church
900.00,church highlands
0.00,clifton hill baptist church
180.00,community missionary baptist church
"4,500.00",concord baptist church
420.00,cornerstone baptist church
729.00,covenant baptist church
"2,700.00",cross roads baptist church
"7,175.44",crosspath east ridge
"2,250.00",dallas bay southern baptist church
"1,492.89",dynamic church watchcare
685.72,east brainerd baptist church
0.00,eastwood baptist church
0.00,edwards point baptist church
0.00,english avenue baptist church
"2,001.73",fairview baptist church
0.00,faith united
663.50,falling water baptist church
"3,000.00",first baptist church chattanooga
"1,300.00",first baptist church soddy daisy
0.00,first calvary baptist church
"1,800.00",frawley baptist church
749.00,god's gathering place
450.00,grace reformed baptist church
"182,516.10",grand totals
"2,000.00",greenwood baptist church
0.00,guild first baptist church
0.00,hickory valley baptist church
0.00,high point baptist church
750.00,hixson first baptist church
0.00,johns memorial baptist church
600.00,king's point baptist church
0.00,lakeway baptist church
"3,198.87",lookout valley baptist church
350.00,love fellowship
"4,166.70",maple grove baptist church
400.00,meadowview baptist church
"1,956.32",middle valley baptist church
"2,198.83",morris hill baptist church
0.00,mount canaan baptist church
"2,135.77",mount carmel baptist church
"2,177.09",mountain creek baptist church
"2,390.53",new bethel baptist church
"1,445.00",new liberty baptist church
"8,436.00",new salem baptist church
0.00,new shepherd hill baptist church
0.00,new sholar avenue baptist church
"1,510.46",new union baptist church
0.00,new united missionary baptist church
0.00,north red bank baptist church
960.75,northside community church
284.20,oak grove baptist church
"1,962.00",oak street soddy
"3,488.23",oakwood baptist church
200.00,old rugged cross baptist church
"1,931.23",one accord community church
"8,563.44",ooltewah baptist church
year date 2012 13,organization
0.00,philippine church
"3,070.00",pleasant grove baptist church
50.00,providence baptist church
"4,201.04",rechoboth baptist church
750.06,red bank baptist church
"6,750.00",ridgedale baptist church
20.00,ridgeview baptist church
0.00,riverside baptist church
494.76,second baptist church
0.00,shelter church
"8,370.00",signal mountain baptist church
"2,666.67",silverdale baptist church
0.00,sojourn community church watchcare
239.28,solid anchor baptist church
"7,397.99",south seminole baptist church
415.00,south soddy baptist church
"4,819.46",spring creek road baptist church
690.00,st elmo avenue baptist church
0.00,standifer gap baptist church
"14,363.64",stuart heights baptist church
"1,344.26",access church
458.10,gathering
0.00,timesville avenue baptist church
"1,255.11",tremont baptist church
0.00,united community baptist church
"8,796.27",white oak baptist church
425.70,whiteside baptist church
"3,028.00",woodland heights baptist church
900.00,woodland park baptist church
