3,4
von diesen haben ein studium begonnen 2,von diesen haben ein studium begonnen 2
im jahr des erwerbs der hzb,ein jahr nach erwerb der hzb
anteile,anteile
37 5,24 1
33,23 9
29 8,24
25 9,25 5
32 8,20 8
34 2,22 7
34 2,23 8
34,23 9
36 1,23 9
37 4,23 7
45 6,17 5
44 1,19 1
45 8,21 7
44 6,22 6
44 2,22 6
43 6,23 1
43 2,23 1
31 7,29 5
27 6,33
22 1,34 7
16 2,39 2
28 9,28 1
30 4,30 4
30 5,32
30 7,31 7
32 7,31 4
35 1,30 5
50 9,16 7
49 8,17 8
52 3,19 9
51 4,20 6
50 7,20 4
49 8,20 8
49,20 5
44 5,17 6
39 2,13 4
37 1,13 8
34 3,13 6
36 2,14 1
37 7,15 7
37 3,16 6
36 9,17 1
39 1,17 3
39 6,17 6
40 9,18 2
38 9,20 3
40,23 3
38 4,24 3
38 3,24 7
38 1,25 2
38 1,25 4
