2,9
gkz,bereits gezahlt
020 01 2019,2 000 00
020 02 2019,2 000 00
020 03 2019,3 000 00
021 78 2 7 2019,500 00
021 061 001 2019,1 333 33
021 061 002 2019,250 00
021 061 003 2019,200 00
021 061 004 2019,2 000 00
021 061 005 2019,4 400 00
021 061 006 2019,3 000 00
021 061 007 2019,1 015 31
021 061 008 2019,500 00
021 061 012 2019,600 00
021 061 013 2019,1 948 00
021 061 014 2019,540 44
021 061 015 2019,2 000 00
021 061 016 2019,2 500 00
021 061 017 2019,3 830 63
021 061 018 2019,1 000 00
021 061 019 2019,1 500 00
021 061 020 2019,2 000 00
021 061 021 2019,2 500 00
021 061 023 2019,893 00
021 061 024 2018,2 773 40
021 061 029 2018,1 500 00
021 061 030 2018,368 00
021 064 02 horner kirche 2019,2 500 00
021 064 03 erinnern zuku 2019,692 00
021 064 04 bibliothek ho 2019,1 000 00
021 064 05 wohnpark am f 2019,2 500 00
021 064 08 sfv bremen 2019,1 825 30
021 064 09 jugendhaus ho 2019,1 242 00
021 064 11 lumma claus 2019,615 00
021 064 12 sv ronzelenst 2019,1 000 00
021 065 0002 2019,4 000 00
021 065 0003 2019,2 000 00
021 065 0005 2019,1 520 00
021 065 0006 2019,841 33
021 065 0007 2019,1 250 00
021 065 2019,1 200 00
021 066 01 2019,1 600 00
021 066 02 2019,1 500 00
021 066 03 2019,6 493 00
021 066 04 2019,1 500 00
021 066 05 2019,1 500 00
021 066 06 2019,800 00
021 066 07 2019,2 420 00
021 066 09 2019,2 000 00
021 066 10 2019,550 00
021 066 11 2019,5 000 00
021 066 12 2019,4 500 00
021 066 13 2019,1 450 00
021 066 14 2019,1 041 31
021 066 15 2019,3 040 00
021 066 16 2019,600 00
021 066 17 2019,1 300 00
021 066 18 2019,2 310 00
021 066 19 2019,1 371 00
021 066 20 2019,963 00
021 066 21 2019,700 00
021 066 23 2019,3 086 50
021 066 24 2019,4 500 00
021 072 005 2018,1 700 00
021 072 006 2018,5 000 00
021 072 007 2018,6 000 00
021 075 01 mi 2019,1 000 00
021 075 01 2019,1 800 00
021 075 02 mi 2019,300 00
021 075 02 2019,200 00
021 075 03 mi 2019,500 00
021 075 03 2019,750 00
021 075 04 mi 2019,650 00
021 075 04 2019,500 00
021 075 05 mi 2019,500 00
021 075 05 2019,1 000 00
021 075 06 2019,1 000 00
021 075 07 mi 2019,600 00
021 075 07 2019,250 00
021 075 08 mi 2019,1 000 00
021 075 08 2019,600 00
021 075 09 mi 2019,1 000 00
021 075 09 2019,3 000 00
021 075 10 mi 2019,3 000 00
021 075 10 2019,500 00
021 075 11 mi 2019,1 500 00
021 075 11v 2019,500 00
021 075 12 2019,750 00
021 075 13 mi 2019,400 00
021 075 15 mi 2019,865 31
021 075 15 2019,300 00
021 075 16 mi 2019,350 00
021 075 16 2019,1 000 00
021 075 17 mi 2019,600 00
021 075 17 2019,3 000 00
021 075 18 mi 2019,769 57
021 075 18 2019,3 000 00
021 075 19 2019,1 500 00
021 075 20 mi 2019,1 500 00
021 075 20 2019,3 000 00
021 075 21 mi 2019,600 00
021 075 21 2019,600 00
021 075 22 mi 2019,1 000 00
021 075 22 2019,550 00
021 075 23 mi 2019,350 00
021 075 25 mi 2019,750 00
021 075 26 mi 2019,250 00
021 075 26 2019,1 000 00
021 075 27 mi 2019,1 000 00
021 075 27 2019,1 000 00
021 075 28 mi 2019,539 19
021 075 28 2019,650 00
021 075 29 mi 2019,2 000 00
021 075 29 2019,1 000 00
021 075 30 2019,750 00
