10,0
anteile,staat
5 6,australien
m,belgien 3
5 6,chile 4 5
7 1,dnemark 3
5 8,deutschland 6
m,estland 5
6 6,finnland 3
6 3,frankreich
3 7,griechenland 3
5 3,irland 3
5 2,island 3
8 3,israel 3 4
4 7,italien
4 7,japan 3
7,kanada 3 4
6 2,korea
m,luxemburg 3 5
5 6,mexiko 3
m,neuseeland 5
5 6,niederlande 3
m,norwegen 3 5
5 5,sterreich
m,polen 3 5
5 4,portugal 3
6 7,schweden 3
m,schweiz 3 5
m,slowakei 3
m,slowenien 3
5 7,spanien 3
5 7,tschechien
2 4,trkei 3 4 5
5 5,ungarn 3 5
m,vereinigtes knigreich 3
6 7,vereinigte staaten 3
m,oecd durchschnitt 7
5 9,oecd staaten insgesamt 3 7
m,eu21 durchschnitt 7 8
m,argentinien 4
m,brasilien 3 4 5
m,indien 3 4 5
m,indonesien 3 4 5
m,russische fderation 3 4 5
